id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,norm_cpu
13765,45000.0,2025 04 17T19:35:53.000Z,JIJEL,BON TAT,ENVY,,INTEL CORE I5 3337U,4GB,120GB,,14.0,,1366x768,DDR3,i5 3337u
13766,45000.0,2023 01 07T06:37:12.000Z,SIDI BEL ABBES,BON TAT,XPS,,INTEL CORE I5 2467M,4GB,128GB,,13.3,,,,i5 2467m
13767,45000.0,2021 07 08T09:03:10.000Z,BISKRA,BON TAT,,,INTEL CORE I5 2450M,6GB,,680GB,15.0,,,,i5 2450m
13768,45000.0,2021 02 18T13:41:45.000Z,CHERAGA,BON TAT,,,INTEL CORE I5 2410M,4GB,120GB,,14.0,,,,i5 2410m
13769,45000.0,2025 06 28T18:30:07.000Z,ALGER CENTRE,,MACBOOK,,INTEL CORE I5 2.7GHZ,8GB,128GB,,13.0,,,,i5 2 7ghz
13770,45000.0,2025 06 12T00:06:32.000Z,BIR EL DJIR,BON TAT,MACBOOK,,INTEL CORE I5 2.7GHZ,8GB,256GB,,13.3,,2560x1600,DDR3,i5 2 7ghz
13771,45000.0,2024 11 04T16:50:17.000Z,BIRKHADEM,BON TAT,MACBOOK,,INTEL CORE I5 2 CORE 1.6 GHZ,4GB,128GB,,13.3,,1440x900,LPDDR3,i5 2 1 6 ghz
13772,45000.0,2025 07 18T02:34:50.000Z,SAOULA,BON TAT,MACBOOK,,INTEL CORE I5 2 CORE 1.6 GHZ,4GB,128GB,,11.0,,,,i5 2 1 6 ghz
13773,45000.0,2025 08 10T07:16:59.000Z,ORAN,MOYEN,THINKPAD,,INTEL CORE I5 10310U,8GB,256GB,,13.0,,,,i5 10310u
13774,45000.0,2025 01 03T20:01:50.000Z,TIZI OUZOU,BON TAT,MAC,,INTEL CORE I5 1.7GHZ,4GB,128GB,,,,,,i5 1 7ghz
13775,45000.0,2025 02 25T17:43:41.000Z,EL HARRACH,BON TAT,IMAC,AMD RADEON HD 6970,INTEL CORE I5,16GB,256GB,,27.0,,,,i5
13776,45000.0,2025 04 05T15:09:34.000Z,EZZOUAR,BON TAT,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,,i5
13777,45000.0,2024 12 07T15:39:12.000Z,KHENCHELA,BON TAT,MACBOOK,,INTEL CORE I5,4GB,,1TB,13.0,,,DDR3,i5
13778,45000.0,2025 06 03T13:28:46.000Z,ALGER CENTRE,BON TAT,MACBOOK,,INTEL CORE I5,8GB,256GB,,14.0,,,,i5
13779,45000.0,2025 08 10T09:20:42.000Z,MOSTAGANEM,,MACBOOK,,INTEL CORE I5,16GB,256GB,,13.0,,,,i5
13780,45000.0,2024 11 18T13:34:55.000Z,EZZOUAR,BON TAT,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,,i5
13781,45000.0,2025 03 12T11:12:42.000Z,BIRKHADEM,,MACBOOK,,INTEL CORE I5,128MB,,,,,,,i5
13782,45000.0,2025 08 05T08:05:21.000Z,EZZOUAR,BON TAT,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,,i5
13783,45000.0,2025 08 02T13:21:02.000Z,EZZOUAR,BON TAT,MACBOOK,,INTEL CORE I5,8GB,256GB,,13.0,,2K,,i5
13784,45000.0,2024 09 25T05:40:43.000Z,EL KHROUB,BON TAT,MACBOOK,,INTEL CORE I5,8GB,128GB,,,,,,i5
13785,45000.0,2024 08 15T11:19:48.000Z,BIR EL DJIR,,MACBOOK,,INTEL CORE I5,8GB,500GB,,,,,,i5
13786,45000.0,2025 08 03T09:31:52.000Z,EZZOUAR,,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.3,,,LPDDR3,i5
13787,45000.0,2025 04 17T13:42:51.000Z,EZZOUAR,BON TAT,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,,i5
13788,45000.0,2024 12 11T11:17:34.000Z,DAR EL BEIDA,,INSPIRON,,INTEL CORE I5,8GB,256GB,,15.6,,,,i5
13789,45000.0,2025 06 25T14:45:17.000Z,EL EULMA,,INSPIRON,,INTEL CORE I5,8GB,256GB,,14.0,,,,i5
13790,45000.0,2025 07 12T10:22:20.000Z,TIZI OUZOU,,PROBOOK,,INTEL CORE I5,14GB,256GB,,14.0,,,,i5
13791,45000.0,2025 03 20T05:40:53.000Z,ALGER CENTRE,BON TAT,THINKPAD,,INTEL CORE I5,8GB,,,,,,,i5
13792,45000.0,2022 08 25T17:08:41.000Z,MEDEA,BON TAT,THINKPAD,,INTEL CORE I5,4GB,,,14.0,,,,i5
13793,45000.0,2025 08 11T09:20:54.000Z,EZZOUAR,,IDEAPAD,,INTEL CORE I3 N305,8GB,256GB,,15.6,,1920x1080 FHD,,i3 n305
13794,45000.0,2024 08 17T10:03:37.000Z,EZZOUAR,MOYEN,PAVILION,,INTEL CORE I3 8145U,8GB,128GB,,13.3,,FHD,DDR4,i3 8145u
13795,45000.0,2024 12 28T11:53:48.000Z,EZZOUAR,,VIVOBOOK,,INTEL CORE I3 8145U,4GB,256GB,,14.0,,,,i3 8145u
13796,45000.0,2025 02 16T11:52:19.000Z,EZZOUAR,BON TAT,PAVILION,,INTEL CORE I3 7020U,8GB,128GB,1TB,15.6,,1920x1080,DDR3,i3 7020u
13797,45000.0,2025 03 27T12:47:52.000Z,RAHMANIA,BON TAT,PAVILION,,INTEL CORE I3 7020U,4GB,256GB,1TB,13.8,,,,i3 7020u
13798,45000.0,2020 03 05T07:42:49.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL CORE I3 6100U,4GB,,500GB,14.0,,,,i3 6100u
13799,45000.0,2020 02 10T18:36:03.000Z,EZZOUAR,BON TAT,LATITUDE,,INTEL CORE I3 6006,4GB,128GB,,13.0,,,,i3 6006
13800,45000.0,2025 05 12T09:12:38.000Z,BIR MOURAD RAIS,JAMAIS UTILIS,,,INTEL CORE I3 5005U,4GB,,500GB,15.0,,,,i3 5005u
13801,45000.0,2024 01 31T16:19:49.000Z,MEKLA,BON TAT,IDEAPAD,,INTEL CORE I3 5005U,4GB,,500GB,15.0,,,,i3 5005u
13802,45000.0,2025 06 30T07:27:02.000Z,ZERALDA,BON TAT,THINKPAD,,INTEL CORE I3 4145U,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,i3 4145u
13803,45000.0,2022 08 12T13:17:19.000Z,DJEMAA OULED,MOYEN,THINKPAD,,INTEL CORE I3 4030U,8GB,,500GB,15.6,,,,i3 4030u
13804,45000.0,2021 01 09T21:26:23.000Z,AIN AZEL,BON TAT,ASPIRE,,INTEL CORE I3 3217U,4GB,,700GB,,,,,i3 3217u
13805,45000.0,2021 05 24T15:23:30.000Z,CHLEF,BON TAT,PAVILION,,INTEL CORE I3 2350M,4GB,,,15.0,,,,i3 2350m
13806,45000.0,2025 07 26T09:48:42.000Z,EZZOUAR,BON TAT,PAVILION,,INTEL CORE I3 1115G4,8GB,256GB,,15.6,,1920x1080 FHD,DDR4,i3 1115g4
13807,45000.0,2025 07 11T16:58:23.000Z,ALGER CENTRE,BON TAT,DYNABOOK,,INTEL CORE I3,8GB,128GB,,15.0,,,,i3
13808,45000.0,2025 02 21T14:01:21.000Z,ALGER CENTRE,,IDEAPAD,,INTEL CELERON N4500,4GB,128GB,,,,,,celeron n4500
13809,45000.0,2024 12 10T13:58:32.000Z,KOUBA,BON TAT,IDEAPAD,,INTEL CELERON N4120,4GB,128GB,,14.0,,,,celeron n4120
13810,45000.0,2025 07 05T19:52:50.000Z,BISKRA,,PAVILION,,INTEL CELERON N4020,4GB,,1TB,15.6,,,DDR4,celeron n4020
13811,45000.0,2024 08 22T12:38:41.000Z,BIR MOURAD RAIS,,PAVILION,,INTEL CELERON N4020,4GB,,,,,,,celeron n4020
13812,45000.0,2024 09 20T11:49:17.000Z,EZZOUAR,JAMAIS UTILIS,VIVOBOOK,,INTEL CELERON N4020,8GB,,1TB,15.6,,,DDR4,celeron n4020
13813,45000.0,2024 12 10T11:49:58.000Z,BEJAIA,,IDEAPAD,,INTEL CELERON N4000,4GB,,500GB,15.6,,1366x768,,celeron n4000
13814,45000.0,2025 08 07T13:42:04.000Z,AIN NAADJA,JAMAIS UTILIS,VIVOBOOK,,INTEL CELERON N3350,8GB,64GB,,15.6,,1920x1080,LPDDR4,celeron n3350
13815,45000.0,2021 07 05T12:18:16.000Z,AIN OULMENE,BON TAT,INSPIRON,,INTEL CELERON N3060,4GB,,500GB,15.0,,,,celeron n3060
13816,45000.0,2022 10 27T14:46:28.000Z,OULED FAYET,,PAVILION,,INTEL CELERON,4GB,64GB,,14.0,,,,celeron
13817,45000.0,2025 08 11T07:52:06.000Z,BIRKHADEM,BON TAT,MACBOOK,,APPLE M1,,,,13.0,,,,apple m1
13818,45000.0,2025 07 28T15:24:19.000Z,BIRKHADEM,,ASPIRE,,AMD RYZEN 5 3500U,8GB,512GB,,13.3,,1920x1080 FHD,,amd ryzen 5 3500u
13819,45000.0,2025 08 06T09:37:32.000Z,EZZOUAR,BON TAT,SWIFT,,AMD RYZEN 5 3500U,8GB,256GB,,14.0,,1920x1080,,amd ryzen 5 3500u
13820,45000.0,2025 03 29T15:53:41.000Z,CHLEF,,THINKPAD,,AMD RYZEN 3 PRO 3300U,8GB,256GB,,,,,,amd ryzen 3 pro 3300u
13821,45000.0,2021 08 29T12:37:23.000Z,AIN AZEL,BON TAT,PAVILION,,AMD E2 7110 APU,4GB,,,15.0,,,,amd e2 7110 apu
13822,45000.0,2024 11 10T17:04:37.000Z,ALGER CENTRE,,PROBOOK,,AMD A8 9600B,4GB,,320GB,14.0,,,DDR3L,amd a8 9600b
13823,45000.0,2024 12 30T02:07:17.000Z,REMCHI,BON TAT,ASPIRE,,AMD A8,8GB,512GB,,15.0,,,,amd a8
13824,45000.0,2025 01 10T16:42:54.000Z,MOSTAGANEM,,IDEAPAD,,AMD A6,4GB,64GB,,,,,,amd a6
13825,45000.0,2022 09 11T19:18:55.000Z,DELY BRAHIM,BON TAT,MACBOOK,,AMD A12 9720P,4GB,128GB,1TB,15.0,,,,amd a12 9720p
13826,45000.0,2024 07 27T08:18:01.000Z,EZZOUAR,MOYEN,THINKPAD,,8TH GEN INTEL CORE I7 8550U,16GB,512GB,,14.0,,,,8th gen i7 8550u
13827,45000.0,2025 03 16T21:26:30.000Z,EZZOUAR,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5 VPRO,8GB,256GB,,14.0,,1920x1080,,8th gen i5 vpro
13828,45000.0,2025 04 09T14:05:19.000Z,EZZOUAR,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5 8365U,8GB,256GB,,14.0,,1920x1080,,8th gen i5 8365u
13829,45000.0,2025 05 21T14:54:28.000Z,EZZOUAR,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5 8365U,8GB,256GB,,13.0,,1920x1080 FHD,,8th gen i5 8365u
13830,45000.0,2025 08 04T10:50:29.000Z,EL EULMA,,LATITUDE,,8TH GEN INTEL CORE I5 8350U,8GB,256GB,,14.0,,1920x1080 FHD,,8th gen i5 8350u
13831,45000.0,2025 07 26T09:15:34.000Z,EL HARRACH,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5 8350U,8GB,512GB,,14.0,,1920x1080 FHD,,8th gen i5 8350u
13832,45000.0,2025 02 03T15:27:16.000Z,HASSI BAHBAH,BON TAT,PROBOOK,,8TH GEN INTEL CORE I5 8350U,8GB,256GB,,14.0,,,,8th gen i5 8350u
13833,45000.0,2025 05 30T00:40:19.000Z,BENI MERED,BON TAT,ELITEBOOK,,8TH GEN INTEL CORE I5 8350U,8GB,256GB,,13.3,,1920x1080 FHD,,8th gen i5 8350u
13834,45000.0,2025 04 26T15:06:06.000Z,OUED KORICHE,BON TAT,PROBOOK,,8TH GEN INTEL CORE I5 8350U,8GB,256GB,,15.6,,1920x1080,DDR4,8th gen i5 8350u
13835,45000.0,2025 08 02T13:08:15.000Z,BOUMERDES,,LATITUDE,,8TH GEN INTEL CORE I5 8265U,8GB,256GB,,14.0,,,,8th gen i5 8265u
13836,45000.0,2025 08 10T07:59:57.000Z,BABA HASSEN,,LATITUDE,,8TH GEN INTEL CORE I5 8265U,10GB,256GB,,14.0,,,,8th gen i5 8265u
13837,45000.0,2025 07 31T13:45:57.000Z,EZZOUAR,MOYEN,THINKPAD,,8TH GEN INTEL CORE I5 8265U,8GB,256GB,,14.1,,1920x1080,,8th gen i5 8265u
13838,45000.0,2025 07 31T13:41:39.000Z,EZZOUAR,BON TAT,SWIFT,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,15.0,,1920x1080,,8th gen i5 8250u
13839,45000.0,2024 10 26T21:38:25.000Z,EZZOUAR,BON TAT,PAVILION,,8TH GEN INTEL CORE I5 8250U,8GB,240GB,,15.0,,,,8th gen i5 8250u
13840,45000.0,2025 07 08T18:12:10.000Z,ALGER CENTRE,,VIVOBOOK,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,14.0,,1920x1080,,8th gen i5 8250u
13841,45000.0,2025 05 23T07:49:57.000Z,EL HARRACH,,THINKPAD,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,14.0,,1920x1080 FHD,DDR4,8th gen i5 8250u
13842,45000.0,2025 08 02T14:08:32.000Z,MOUZAIA,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,14.0,,,,8th gen i5 8250u
13843,45000.0,2024 08 28T16:54:22.000Z,BIRKHADEM,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,15.6,,,,8th gen i5 8250u
13844,45000.0,2024 07 16T13:13:54.000Z,EZZOUAR,,THINKPAD,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,14.0,,1920x1080,,8th gen i5 8250u
13845,45000.0,2024 10 03T16:39:44.000Z,BIRKHADEM,,THINKPAD,,8TH GEN INTEL CORE I5 8250U,4GB,,500GB,15.6,,1920x1080,DDR4,8th gen i5 8250u
13846,45000.0,2025 06 19T08:01:46.000Z,ORAN,,LATITUDE,,8TH GEN INTEL CORE I5 8240U,8GB,256GB,,13.0,,,,8th gen i5 8240u
13847,45000.0,2024 08 30T21:41:37.000Z,,BON TAT,PROBOOK,NVIDIA GEFORCE GT 930MX,8TH GEN INTEL CORE I5,8GB,256GB,,15.6,,,,8th gen i5
13848,45000.0,2025 06 23T15:57:01.000Z,AIN NAADJA,BON TAT,SWIFT,,8TH GEN INTEL CORE I5,8GB,256GB,,13.0,,,,8th gen i5
13849,45000.0,2025 07 25T16:31:26.000Z,ANNABA,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,8th gen i5
13850,45000.0,2024 08 28T04:07:28.000Z,SIDI MHAMED,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5,8GB,256GB,,15.6,,,,8th gen i5
13851,45000.0,2025 06 23T18:47:25.000Z,BOUGAA,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5,16GB,256GB,,15.6,,,,8th gen i5
13852,45000.0,2025 08 09T20:10:40.000Z,HUSSEIN DEY,,LATITUDE,,8TH GEN INTEL CORE I5,8GB,256GB,,12.5,,,DDR4,8th gen i5
13853,45000.0,2024 10 28T09:31:16.000Z,ALGER CENTRE,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5,8GB,512GB,,14.0,,,,8th gen i5
13854,45000.0,2025 08 01T03:30:37.000Z,OUED SMAR,BON TAT,INSPIRON,,8TH GEN INTEL CORE I5,8GB,512GB,,,,,,8th gen i5
13855,45000.0,2025 07 08T22:44:29.000Z,BECHLOUL,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5,8GB,512GB,,14.0,,,DDR4,8th gen i5
13856,45000.0,2024 08 26T21:48:00.000Z,BIRKHADEM,BON TAT,PROBOOK,,8TH GEN INTEL CORE I5,4GB,,250GB,15.0,,,,8th gen i5
13857,45000.0,2025 07 19T17:31:37.000Z,MEROUANA,BON TAT,PROBOOK,,8TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,8th gen i5
13858,45000.0,2025 07 27T14:30:24.000Z,STAOUELI,BON TAT,PAVILION,,8TH GEN INTEL CORE I5,8GB,256GB,,,,,,8th gen i5
13859,45000.0,2025 07 21T17:00:42.000Z,BORDJ EL KIFFAN,BON TAT,ELITEBOOK,,8TH GEN INTEL CORE I5,8GB,256GB,,15.7,,,,8th gen i5
13860,45000.0,2025 07 16T20:36:37.000Z,BIR MOURAD RAIS,,THINKPAD,,8TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,8th gen i5
13861,45000.0,2025 08 07T09:05:22.000Z,BACHDJERRAH,BON TAT,VIVOBOOK,,8TH GEN INTEL CORE I5,8GB,256GB,,15.0,,,,8th gen i5
13862,45000.0,2025 06 25T13:49:23.000Z,AIN NAADJA,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,8th gen i5
13863,45000.0,2025 06 23T16:16:49.000Z,AIN NAADJA,,THINKPAD,,8TH GEN INTEL CORE I5,8GB,256GB,,13.0,,,,8th gen i5
13864,45000.0,2025 02 16T14:00:43.000Z,BABA HASSEN,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5,8GB,256GB,,12.5,,,,8th gen i5
13865,45000.0,2025 08 09T16:31:30.000Z,DAR EL BEIDA,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,8th gen i5
13866,45000.0,2025 08 09T22:58:13.000Z,HUSSEIN DEY,,PROBOOK,,8TH GEN INTEL CORE I3 8145U,16GB,256GB,,14.0,,,DDR4,8th gen i3 8145u
13867,45000.0,2024 10 02T06:35:19.000Z,ISSERS,BON TAT,ASPIRE,,8TH GEN INTEL CORE I3,8GB,,,15.0,,,,8th gen i3
13868,45000.0,2025 07 06T20:05:25.000Z,AIN OUSSARA,BON TAT,LATITUDE,,8TH GEN INTEL CORE I3,8GB,256GB,,,,,,8th gen i3
13869,45000.0,2025 06 12T09:11:28.000Z,BABA HASSEN,BON TAT,LATITUDE,,8TH GEN INTEL CORE I3,8GB,256GB,,15.6,,1920x1080 FHD,,8th gen i3
13870,45000.0,2024 09 06T18:23:02.000Z,STAOUELI,,VIVOBOOK,,8TH GEN INTEL CORE I3,8GB,128GB,,,,,,8th gen i3
13871,45000.0,2025 07 13T14:31:32.000Z,CHERAGA,BON TAT,THINKPAD,,8TH GEN INTEL CORE I3,8GB,256GB,,14.0,,,,8th gen i3
13872,45000.0,2024 09 27T22:06:51.000Z,HAMMEDI,BON TAT,INSPIRON,,7TH GEN INTEL CORE I7 7820HQ,8GB,256GB,,14.0,,,,7th gen i7 7820hq
13873,45000.0,2025 05 18T16:26:19.000Z,BIRTOUTA,,LATITUDE,,7TH GEN INTEL CORE I5 8350U,8GB,256GB,,14.0,,1920x1080,,7th gen i5 8350u
13874,45000.0,2025 08 01T19:53:04.000Z,GHRISS,BON TAT,LATITUDE,,7TH GEN INTEL CORE I5 7440HQ,16GB,256GB,,14.0,,,,7th gen i5 7440hq
13875,45000.0,2025 05 08T10:49:53.000Z,KOUBA,BON TAT,LATITUDE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,12.5,,,,7th gen i5 7300u
13876,45000.0,2024 09 14T11:28:58.000Z,ORAN,,LATITUDE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,14.0,,,,7th gen i5 7300u
13877,45000.0,2024 10 19T18:50:20.000Z,ROUIBA,BON TAT,INSPIRON,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,14.0,,,,7th gen i5 7300u
13878,45000.0,2025 04 14T16:09:23.000Z,TADMAIT,,LATITUDE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,14.0,,1920x1080,,7th gen i5 7300u
13879,45000.0,2024 08 23T14:56:24.000Z,HUSSEIN DEY,,PROBOOK,,7TH GEN INTEL CORE I5 7300U,8GB,512GB,,14.0,,1920x1080 FHD,DDR4,7th gen i5 7300u
13880,45000.0,2025 07 10T12:53:27.000Z,HUSSEIN DEY,,PROBOOK,,7TH GEN INTEL CORE I5 7300U,16GB,128GB,500GB,14.0,,,DDR4,7th gen i5 7300u
13881,45000.0,2025 06 12T19:54:28.000Z,BIRTOUTA,BON TAT,ELITEBOOK,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,14.0,,,DDR4,7th gen i5 7300u
13882,45000.0,2024 08 12T18:47:40.000Z,HUSSEIN DEY,,PROBOOK,,7TH GEN INTEL CORE I5 7300U,8GB,512GB,,15.6,,1920x1080 FHD,DDR4,7th gen i5 7300u
13883,45000.0,2024 08 25T13:19:46.000Z,MOHAMMADIA,,PROBOOK,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,15.6,,,,7th gen i5 7300u
13884,45000.0,2025 06 15T13:08:07.000Z,ALGER CENTRE,BON TAT,THINKPAD,,7TH GEN INTEL CORE I5 7300U,8GB,240GB,,13.3,,1920x1080,DDR4,7th gen i5 7300u
13885,45000.0,2024 10 09T12:30:59.000Z,EZZOUAR,,SURFACE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,12.5,,,,7th gen i5 7300u
13886,45000.0,2025 07 31T13:31:55.000Z,EZZOUAR,BON TAT,SURFACE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,12.5,,2736x1824,,7th gen i5 7300u
13887,45000.0,2024 09 15T13:27:18.000Z,AIN EL TURCK,,THINKPAD,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,14.0,,1920x1080,,7th gen i5 7300u
13888,45000.0,2025 07 30T00:00:28.000Z,MEDEA,BON TAT,SURFACE,,7TH GEN INTEL CORE I5 7300U,8GB,256GB,,,,,,7th gen i5 7300u
13889,45000.0,2025 04 19T17:31:45.000Z,BIRKHADEM,,PAVILION,AMD RADEON R5 M330,7TH GEN INTEL CORE I5 7200U,8GB,,,,,,,7th gen i5 7200u
13890,45000.0,2025 08 09T08:49:04.000Z,DOUERA,BON TAT,LATITUDE,,7TH GEN INTEL CORE I5 7200U,8GB,256GB,,14.0,,1920x1080 FHD,DDR4,7th gen i5 7200u
13891,45000.0,2025 08 10T07:27:30.000Z,DOUERA,BON TAT,LATITUDE,,7TH GEN INTEL CORE I5 7200U,8GB,256GB,,14.0,,1920x1080 FHD,DDR4,7th gen i5 7200u
13892,45000.0,2025 08 09T22:58:14.000Z,HUSSEIN DEY,,,,7TH GEN INTEL CORE I5 7200U,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,7th gen i5 7200u
13893,45000.0,2025 04 09T12:25:07.000Z,EZZOUAR,BON TAT,ELITEBOOK,,7TH GEN INTEL CORE I5 7200U,8GB,256GB,,14.0,,1920x1080,,7th gen i5 7200u
13894,45000.0,2025 08 09T22:58:13.000Z,HUSSEIN DEY,,THINKPAD,,7TH GEN INTEL CORE I5 700U,8GB,256GB,,14.0,,1920x1080,DDR4,7th gen i5 700u
13895,45000.0,2025 08 08T08:13:53.000Z,CONSTANTINE,BON TAT,VIVOBOOK,AMD RADEON HD 8500,7TH GEN INTEL CORE I5,8GB,256GB,,15.6,,,,7th gen i5
13896,45000.0,2024 10 25T20:21:31.000Z,SKIKDA,,LATITUDE,,7TH GEN INTEL CORE I5,8GB,256GB,,14.0,,1920x1080,DDR4,7th gen i5
13897,45000.0,2025 01 03T16:08:47.000Z,AIN BENIAN,,INSPIRON,,7TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,7th gen i5
13898,45000.0,2025 05 19T12:56:03.000Z,EL ACHOUR,,INSPIRON,,7TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,7th gen i5
13899,45000.0,2024 12 03T23:36:24.000Z,MSILA,BON TAT,ELITEBOOK,,7TH GEN INTEL CORE I5,8GB,256GB,,13.0,,,,7th gen i5
13900,45000.0,2024 08 29T11:19:41.000Z,BATNA,BON TAT,ELITEBOOK,,7TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,7th gen i5
13901,45000.0,2024 09 26T18:26:10.000Z,MSILA,BON TAT,THINKPAD,,7TH GEN INTEL CORE I5,8GB,256GB,,15.0,,,,7th gen i5
13902,45000.0,2025 01 02T15:39:26.000Z,KOUBA,MOYEN,XPS,,7TH GEN INTEL CORE I5,8GB,,,13.3,,,,7th gen i5
13903,45000.0,2025 01 26T10:27:07.000Z,EZZOUAR,BON TAT,PAVILION,,7TH GEN INTEL CORE I3 7020U,8GB,256GB,,15.0,,,,7th gen i3 7020u
13904,45000.0,2025 02 04T11:51:01.000Z,ZERALDA,,VIVOBOOK,,7TH GEN INTEL CORE I3,4GB,,500GB,17.0,,,,7th gen i3
13905,45000.0,2025 07 18T12:12:56.000Z,OUED SMAR,BON TAT,LATITUDE,,6TH GEN INTEL CORE M7 6Y75,8GB,256GB,,12.5,,1920x1080 FHD,LPDDR3,6th gen m7 6y75
13906,45000.0,2025 08 07T20:44:03.000Z,KOUBA,,LATITUDE,,6TH GEN INTEL CORE I7 6600U,8GB,256GB,,14.0,,1920x1080,,6th gen i7 6600u
13907,45000.0,2025 03 17T16:19:53.000Z,BIRKHADEM,,LATITUDE,,6TH GEN INTEL CORE I7 6600U,8GB,128GB,,12.5,,,,6th gen i7 6600u
13908,45000.0,2024 10 30T02:39:18.000Z,GUELMA,,LATITUDE,,6TH GEN INTEL CORE I7 6600U,8GB,256GB,,14.0,,,,6th gen i7 6600u
13909,45000.0,2024 08 01T11:46:47.000Z,HUSSEIN DEY,,LATITUDE,,6TH GEN INTEL CORE I7 6250U,8GB,256GB,,14.0,,1920x1080,DDR4,6th gen i7 6250u
13910,45000.0,2025 08 02T11:13:36.000Z,SAOULA,,THINKPAD,,6TH GEN INTEL CORE I7,16GB,256GB,,12.5,,,DDR4,6th gen i7
13911,45000.0,2025 07 12T11:22:50.000Z,AIN BEIDA,BON TAT,VIVOBOOK,,6TH GEN INTEL CORE I7,8GB,,,15.0,,,,6th gen i7
13912,45000.0,2024 10 29T08:54:10.000Z,EZZOUAR,,THINKPAD,,6TH GEN INTEL CORE I5 6440HQ,8GB,256GB,,14.1,,1920x1080 FHD,DDR4,6th gen i5 6440hq
13913,45000.0,2025 01 08T22:29:50.000Z,KOLEA,,LATITUDE,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,14.0,,,,6th gen i5 6300u
13914,45000.0,2024 11 06T14:43:34.000Z,EZZOUAR,BON TAT,LATITUDE,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,14.0,,,DDR3,6th gen i5 6300u
13915,45000.0,2024 09 10T12:26:10.000Z,EZZOUAR,BON TAT,LATITUDE,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,14.0,,,,6th gen i5 6300u
13916,45000.0,2022 12 23T13:04:04.000Z,EL HARRACH,BON TAT,LATITUDE,,6TH GEN INTEL CORE I5 6300U,8GB,128GB,,12.5,,1920x1080,DDR4,6th gen i5 6300u
13917,45000.0,2025 08 06T16:25:56.000Z,AIN TAYA,BON TAT,ELITEBOOK,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,15.5,,,,6th gen i5 6300u
13918,45000.0,2025 07 21T10:31:04.000Z,EZZOUAR,BON TAT,ELITEBOOK,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,14.0,,,,6th gen i5 6300u
13919,45000.0,2025 03 03T23:03:22.000Z,BIRKHADEM,,PROBOOK,,6TH GEN INTEL CORE I5 6300U,8GB,128GB,,15.6,,,DDR4,6th gen i5 6300u
13920,45000.0,2025 02 02T12:08:55.000Z,BIRKHADEM,,PROBOOK,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,,,,,6th gen i5 6300u
