id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type,gpu_match_score,gpu_g3d_mark,gpu_g2d_mark,gpu_tdp,is_generic_cpu,cpu_generation,cpu_tier,mapped_cpu_tier,inference_level
1415,250000.0,2025 08 07T20:05:35.000Z,EL KHROUB,,STEALTH,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I9 13900HX,32GB,1TB,,15.6,165Hz,2560x1440,DDR5,Intel Core i9-13900HX,100.0,8.0,"42,244",55.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,13,i9,i9,
1416,250000.0,2025 05 29T15:54:22.000Z,TEBESSA,,THINKPAD,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13620H,,512GB,,15.6,144Hz,1920x1080,,Intel Core i7-13620H,100.0,6.0,"23,624",45.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,13,i7,i7,
1417,250000.0,2025 05 24T22:37:44.000Z,BLIDA,,TUF,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I7 13620H,32GB,1TB,,17.0,,,,Intel Core i7-13620H,100.0,6.0,"23,624",45.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,13,i7,i7,
1418,250000.0,2024 10 09T16:18:04.000Z,BOUCHEGOUF,,XPS,,13TH GEN INTEL CORE I7 1360P,32GB,1TB,,13.0,,,DDR5X,Intel Core i7-1360P,100.0,4.0,"18,492",28.0,Intel UHD Graphics 770,fuzzy_tier_validated,100.0,"5,967",567,230.0,False,13,i7,i7,
1419,250000.0,2025 07 29T14:59:48.000Z,EL HARRACH,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 3050 TI,12TH GEN INTEL CORE I9 12900HK,,,,,,,,Intel Core i9-12900HK,100.0,6.0,"25,435",45.0,GeForce RTX 3050 4GB Laptop GPU,fuzzy_tier_validated,100.0,"9,499",490,75.0,False,12,i9,i9,
1420,250000.0,2025 04 23T19:25:42.000Z,BORDJ MENAIEL,,NITRO,NVIDIA GEFORCE RTX 4060,12TH GEN INTEL CORE I9 12900H,16GB,1TB,,15.6,144Hz,,,Intel Core i9-12900H,100.0,6.0,"26,927",45.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,12,i9,i9,
1421,250000.0,2024 09 05T14:05:45.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA QUADRO T600,12TH GEN INTEL CORE I7 12700H,32GB,512GB,,15.0,,1920x1080,,Intel Core i7-12700H,100.0,6.0,"25,280",45.0,Radeon PRO W6300,fuzzy_tier_validated,60.0,"5,560",667,25.0,False,12,i7,i7,
1422,250000.0,2024 11 21T18:21:55.000Z,ISSERS,,STEALTH,NVIDIA GEFORCE RTX 4060,12TH GEN INTEL CORE I7 12650H,32GB,512GB,,15.6,144Hz,,DDR5,Intel Core i7-12650H,100.0,6.0,"21,651",45.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,12,i7,i7,
1423,250000.0,2024 08 17T16:24:13.000Z,BOUMERDES,JAMAIS UTILIS,SPECTRE,INTEL ARC A370,12TH GEN INTEL CORE I7 1260P,16GB,1TB,,16.0,,,DDR4,Intel Core i7-1260P,100.0,4.0,"16,583",28.0,Intel Arc Graphics,fuzzy_tier_validated,100.0,4500,550,28.0,False,12,i7,i7,
1424,250000.0,2024 12 10T13:34:08.000Z,CHERAGA,,THINKPAD,NVIDIA QUADRO T600,11TH GEN INTEL CORE I7 11800H,32GB,1TB,,15.6,,3840x2160,DDR4,Intel Core i7-11800H @ 2.30GHz,69.23076923076923,8.0,"19,776",45.0,Radeon PRO W6300,fuzzy_tier_validated,60.0,"5,560",667,25.0,False,11,i7,i7,
1425,250000.0,2021 09 04T18:07:43.000Z,ALGER CENTRE,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE GTX 1660 TI,10TH GEN INTEL CORE I7 10750H,8GB,512GB,,15.0,,,,Intel Core i7-10750H @ 2.60GHz,69.23076923076923,6.0,"11,503",45.0,GeForce GTX 1660,fuzzy_tier_validated,100.0,"11,626",777,120.0,False,10,i7,i7,
1426,250000.0,2023 06 15T10:26:55.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,10TH GEN INTEL CORE I7 1065G7,,,,,,,,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4.0,"8,135",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i7,i7,
1427,250000.0,2021 02 03T22:53:38.000Z,BLIDA,JAMAIS UTILIS,SURFACE,,10TH GEN INTEL CORE I5 1035G4,8GB,256GB,,12.0,,,,Intel Core i5-1035G4 @ 1.10GHz,74.28571428571428,4.0,"7,661",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i5,i5,
1428,249900.0,2025 01 07T12:02:20.000Z,ORAN,JAMAIS UTILIS,ELITEBOOK,,INTEL CORE ULTRA 7 155U,16GB,512GB,,14.0,,1920x1200,DDR5,Intel Core Ultra 7 155U,100.0,2.0,"16,169",15.0,Intel Arc Graphics,fuzzy_tier_validated,100.0,"5,440",629,75.0,False,,ultra7,ultra7,
1429,249900.0,2025 08 09T13:30:02.000Z,HYDRA,JAMAIS UTILIS,INSPIRON,NVIDIA GEFORCE RTX 3050,13TH GEN INTEL CORE I7 13650HX,16GB,512GB,,15.6,120Hz,1920x1080 FHD,,Intel Core i7-13650HX,100.0,6.0,"30,443",55.0,GeForce RTX 3050 4GB Laptop GPU,fuzzy_tier_validated,100.0,"9,499",490,75.0,False,13,i7,i7,
1430,249900.0,2025 08 10T16:15:02.000Z,HYDRA,JAMAIS UTILIS,TUF,NVIDIA GEFORCE RTX 4050,13TH GEN INTEL CORE I7 13620H,32GB,1TB,,,,,,Intel Core i7-13620H,100.0,6.0,"23,624",45.0,GeForce RTX 4050 Laptop GPU,fuzzy_tier_validated,100.0,"14,335",630,115.0,False,13,i7,i7,
1431,249900.0,2024 11 19T11:01:45.000Z,ORAN,JAMAIS UTILIS,ENVY,NVIDIA GEFORCE RTX 2050,12TH GEN INTEL CORE I7 1255U,16GB,1TB,,15.6,,1920x1080 FHD,,Intel Core i7-1255U,100.0,2.0,"13,087",15.0,GeForce RTX 2050,fuzzy_tier_validated,100.0,"7,702",479,45.0,False,12,i7,i7,
1432,249500.0,2025 04 30T15:42:17.000Z,CHLEF,,TUF,NVIDIA GEFORCE RTX 4060,AMD RYZEN 7 7735HS,32GB,1TB,,17.3,,1920x1080,DDR5,AMD Ryzen 7 7735HS,100.0,8.0,"22,721",54.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,,ryzen7,ryzen7,
1433,249000.0,2025 08 06T14:30:47.000Z,ALGER CENTRE,JAMAIS UTILIS,ZENBOOK,,INTEL CORE ULTRA 9 285H,32GB,1TB,,14.0,,1920x1080,DDR5X,Intel Core Ultra 9 285HX,96.0,8.0,"57,591",55.0,Intel Arc Graphics,fuzzy_tier_validated,100.0,"5,440",629,75.0,False,,ultra9,ultra9,
1434,249000.0,2025 07 27T16:55:39.000Z,EZZOUAR,,SURFACE,,INTEL CORE ULTRA 7 165H,32GB,512GB,,13.5,,2256x1504,LPDDR5,Intel Core Ultra 7 165H,100.0,6.0,"25,905",28.0,Intel Arc Graphics,fuzzy_tier_validated,100.0,"5,440",629,75.0,False,,ultra7,ultra7,
1435,249000.0,2025 08 11T09:32:38.000Z,EZZOUAR,JAMAIS UTILIS,PROBOOK,NVIDIA GEFORCE RTX 2050,INTEL CORE ULTRA 7 155H,16GB,512GB,,16.0,,,DDR5,Intel Core Ultra 7 155H,100.0,6.0,"24,673",28.0,GeForce RTX 2050,fuzzy_tier_validated,100.0,"7,702",479,45.0,False,,ultra7,ultra7,
1436,249000.0,2025 08 11T11:31:29.000Z,EZZOUAR,JAMAIS UTILIS,PROBOOK,NVIDIA GEFORCE RTX 2050,INTEL CORE ULTRA 7 155H,16GB,512GB,,16.0,,1920x1200,DDR5,Intel Core Ultra 7 155H,100.0,6.0,"24,673",28.0,GeForce RTX 2050,fuzzy_tier_validated,100.0,"7,702",479,45.0,False,,ultra7,ultra7,
1437,249000.0,2025 06 23T20:19:42.000Z,ALGER CENTRE,JAMAIS UTILIS,VIVOBOOK,NVIDIA GEFORCE RTX 3050,INTEL CORE ULTRA 7 155H,16GB,1TB,,15.6,,1920x1080,DDR5,Intel Core Ultra 7 155H,100.0,6.0,"24,673",28.0,GeForce RTX 3050 4GB Laptop GPU,fuzzy_tier_validated,100.0,"9,499",490,75.0,False,,ultra7,ultra7,
1438,249000.0,2025 02 09T16:47:46.000Z,EZZOUAR,,,,INTEL CORE ULTRA 7 155H,32GB,2TB,,14.2,120Hz,3120x2080,,Intel Core Ultra 7 155H,100.0,6.0,"24,673",28.0,Intel Arc Graphics,fuzzy_tier_validated,100.0,"5,440",629,75.0,False,,ultra7,ultra7,
1439,249000.0,2025 07 26T15:45:27.000Z,KOUBA,,ZBOOK,NVIDIA RTX A2000,INTEL CORE I9 11950H,32GB,1TB,,15.6,,,,Intel Core i9-11950H @ 2.60GHz,100.0,8.0,"20,557",45.0,GeForce 6200,fuzzy_tier_validated,66.66666666666666,37,31,30.0,False,11,i9,i9,
1440,249000.0,2025 07 08T19:16:32.000Z,ALGER CENTRE,JAMAIS UTILIS,ZBOOK,NVIDIA GEFORCE RTX A1000,INTEL CORE I7 13800H,32GB,1TB,,16.0,,1920x1080,,Intel Core i7-13800H,100.0,6.0,"26,357",45.0,GeForce GTX 1050,fuzzy_tier_validated,66.66666666666666,"5,044",458,75.0,False,13,i7,i7,
1441,249000.0,2025 07 25T11:07:18.000Z,KOUBA,,PRECISION,,INTEL CORE I7 13800H,32GB,512GB,,16.0,,,DDR5,Intel Core i7-13800H,100.0,6.0,"26,357",45.0,Intel UHD Graphics 770,fuzzy_tier_validated,100.0,"5,967",567,230.0,False,13,i7,i7,
1442,249000.0,2025 07 27T07:30:30.000Z,KOUBA,,OMEN,NVIDIA GEFORCE RTX 4060,INTEL CORE I7 13620H,16GB,512GB,,16.0,144Hz,1920x1080,DDR5,Intel Core i7-13620H,100.0,6.0,"23,624",45.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,13,i7,i7,
1443,249000.0,2024 07 17T16:48:27.000Z,EZZOUAR,,PRECISION,NVIDIA RTX A3000,INTEL CORE I7 12800H,64GB,1TB,,17.3,,1920x1080,DDR5,Intel Core i7-12800H,100.0,6.0,"23,957",45.0,GeForce RTX 3050 Ti Laptop GPU,fuzzy_tier_validated,66.66666666666666,"10,091",498,80.0,False,12,i7,i7,
1444,249000.0,2024 08 01T17:01:09.000Z,EZZOUAR,BON TAT,LEGION,NVIDIA GEFORCE RTX 3070,INTEL CORE I7 12700H,14GB,512GB,,16.0,,,,Intel Core i7-12700H,100.0,6.0,"25,280",45.0,GeForce RTX 3070,fuzzy_tier_validated,100.0,"22,150","1,004",220.0,False,12,i7,i7,
1445,249000.0,2025 08 11T10:38:14.000Z,DELY BRAHIM,JAMAIS UTILIS,MACBOOK,APPLE 8-CORE GPU,APPLE M4,16GB,256GB,,13.0,,,,Apple M4 10 Core,100.0,4.0,"23,706",22.0,Apple 38-core GPU,fuzzy_tier_validated,92.3076923076923,30000,1000,15.0,False,,,,
1446,249000.0,2025 08 09T14:47:53.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M4,24GB,256GB,,13.6,,,DDR5X,Apple M4 10 Core,100.0,4.0,"23,706",22.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
1447,249000.0,2025 06 10T10:06:29.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3,16GB,256GB,,13.0,,,,Apple M3 8 Core,100.0,4.0,"19,099",20.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
1448,249000.0,2025 08 11T09:02:38.000Z,EL HARRACH,JAMAIS UTILIS,MACBOOK,,APPLE M3,16GB,256GB,,13.0,,,,Apple M3 8 Core,100.0,4.0,"19,099",20.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
1449,249000.0,2025 08 06T16:35:03.000Z,MOSTAGANEM,,MACBOOK,APPLE 16-CORE GPU,APPLE M2 PRO,32GB,512GB,,14.0,,,,Apple M2 Pro 10 Core 3480 MHz,100.0,10.0,"21,952",22.0,Apple 19-core GPU,fuzzy_tier_validated,85.71428571428571,15000,500,15.0,False,,,,
1450,249000.0,2025 07 25T11:06:50.000Z,KOUBA,BON TAT,MACBOOK,,APPLE M2 PRO,16GB,512GB,,14.0,120Hz,3024x1964,LPDDR5,Apple M2 Pro 10 Core 3480 MHz,100.0,10.0,"21,952",22.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
1451,249000.0,2024 08 28T16:56:29.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 10-CORE GPU,APPLE M2,8GB,512GB,,13.6,,,,Apple M2 8 Core 3500 MHz,100.0,4.0,"15,646",22.0,Apple 19-core GPU,fuzzy_tier_validated,85.71428571428571,15000,500,15.0,False,,,,
1452,249000.0,2024 11 24T10:56:20.000Z,BOUFARIK,JAMAIS UTILIS,MACBOOK,APPLE 8-CORE GPU,APPLE M2,8GB,256GB,,13.6,,,,Apple M2 8 Core 3500 MHz,100.0,4.0,"15,646",22.0,Apple 38-core GPU,fuzzy_tier_validated,92.3076923076923,30000,1000,15.0,False,,,,
1453,249000.0,2025 08 11T11:02:58.000Z,MOSTAGANEM,,MACBOOK,APPLE 16-CORE GPU,APPLE M1 PRO,16GB,512GB,,16.0,,,,Apple M1 Pro 10 Core 3200 MHz,100.0,8.0,"21,916",30.0,Apple 19-core GPU,fuzzy_tier_validated,85.71428571428571,15000,500,15.0,False,,,,
1454,249000.0,2025 08 04T09:42:28.000Z,MOSTAGANEM,,MACBOOK,APPLE 16-CORE GPU,APPLE M1 PRO,16GB,512GB,,16.0,,,,Apple M1 Pro 10 Core 3200 MHz,100.0,8.0,"21,916",30.0,Apple 19-core GPU,fuzzy_tier_validated,85.71428571428571,15000,500,15.0,False,,,,
1455,249000.0,2025 08 10T09:20:39.000Z,MOSTAGANEM,,MACBOOK,APPLE 16-CORE GPU,APPLE M1 PRO,16GB,512GB,,16.0,,,,Apple M1 Pro 10 Core 3200 MHz,100.0,8.0,"21,916",30.0,Apple 19-core GPU,fuzzy_tier_validated,85.71428571428571,15000,500,15.0,False,,,,
1456,249000.0,2025 05 17T20:34:48.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M1 PRO,16GB,1TB,,14.0,,,DDR5X,Apple M1 Pro 10 Core 3200 MHz,100.0,8.0,"21,916",30.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
